Cassette: ,300mm Blanket,,,
39,10.4525,0.991,38.047,-141.991
40,10.0516,0.991,73.5006,-127.3054
41,9.9872,0.9911,103.9452,-103.9443
42,9.854,0.9914,127.3061,-73.4994
43,9.8556,0.9914,141.9913,-38.0458
44,9.9263,0.9913,147,0.0006
45,9.9814,0.9913,141.991,38.047
46,10.0209,0.9915,127.3054,73.5006
47,9.9852,0.9915,103.9443,103.9452
48,10.0866,0.9916,73.4994,127.3061
49,10.0444,0.9911,38.0458,141.9913
,,,,
WAFER ID,Slot11,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,11,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.7606,0.9914,,
MIN,9.5139,0.9897,,
MAX,10.4426,0.992,,
% STDDEV,2.1493,0.0418,,
STDDEV,0.2098,0.0004,,
3 % STDDEV,6.4479,0.1254,,
3 STDDEV,0.6294,0.0012,,
RANGE,0.9288,0.0024,,
Site #,Value,Value, X , Y 
1,9.5139,0.9916,0,0
2,9.5681,0.9914,-0.0001,49
3,9.586,0.9917,-34.6483,34.648
4,9.6369,0.9915,-49,-0.0001
5,9.7146,0.9913,-34.648,-34.6483
6,9.648,0.9917,0.0001,-49
7,9.6102,0.9913,34.6483,-34.648
8,9.5234,0.9915,49,0.0001
9,9.5318,0.9914,34.648,34.6483
10,9.7191,0.9911,-0.0003,98
11,9.625,0.9918,-37.5034,90.5401
12,9.5634,0.9918,-69.2967,69.2962
13,9.6157,0.9917,-90.5404,37.5026
14,9.6754,0.9914,-98,-0.0004
15,9.6452,0.9915,-90.5401,-37.5034
16,9.7049,0.9914,-69.2962,-69.2967
17,9.7274,0.9914,-37.5026,-90.5404
18,9.8849,0.9899,0.0004,-98
19,9.6673,0.9911,37.5034,-90.5401
20,9.6803,0.9913,69.2968,-69.2962
21,9.5701,0.9914,90.5404,-37.5026
22,9.5502,0.9916,98,0.0004
23,9.5793,0.9914,90.5401,37.5034
24,9.5285,0.9916,69.2961,69.2968
25,10.0966,0.9897,37.5026,90.5404
26,9.6945,0.9916,-0.0006,147
27,9.8597,0.992,-38.047,141.991
28,9.7757,0.9919,-73.5004,127.3055
29,9.7077,0.9918,-103.945,103.9443
30,9.7744,0.9917,-127.306,73.4996
31,9.836,0.9917,-141.9913,38.0458
32,9.8927,0.9916,-147,-0.0006
33,9.884,0.9915,-141.991,-38.047
34,9.9244,0.9912,-127.3054,-73.5004
35,9.9352,0.9915,-103.9443,-103.9452
36,9.9925,0.9913,-73.4994,-127.306
37,10.326,0.9911,-38.0458,-141.9913
38,10.4426,0.991,0.0006,-147
39,10.3586,0.9911,38.047,-141.991
40,9.9887,0.9911,73.5006,-127.3054
41,9.9275,0.9913,103.9452,-103.9443
42,9.704,0.9915,127.3061,-73.4994
43,9.7439,0.9914,141.9913,-38.0458
44,9.7521,0.9914,147,0.0006
45,9.7326,0.9914,141.991,38.047
46,9.7205,0.9916,127.3054,73.5006
47,9.6571,0.9916,103.9443,103.9452
48,9.7267,0.9917,73.4994,127.3061
49,9.7459,0.991,38.0458,141.9913
,,,,
WAFER ID,Slot12,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,12,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.8264,0.9915,,
MIN,9.5451,0.9897,,
MAX,10.4517,0.992,,
% STDDEV,2.0118,0.041,,
STDDEV,0.1977,0.0004,,
3 % STDDEV,6.0354,0.1229,,
3 STDDEV,0.5931,0.0012,,
RANGE,0.9067,0.0023,,
Site #,Value,Value, X , Y 
1,9.5451,0.9917,0,0
2,9.644,0.9915,-0.0001,49
3,9.631,0.9918,-34.6483,34.648
4,9.6694,0.9915,-49,-0.0001
5,9.7068,0.9914,-34.648,-34.6483
6,9.7467,0.9917,0.0001,-49
7,9.6789,0.9914,34.6483,-34.648
8,9.6112,0.9914,49,0.0001
9,9.6217,0.9915,34.648,34.6483
10,9.8109,0.9912,-0.0003,98
11,9.6931,0.9919,-37.5034,90.5401
12,9.6288,0.9919,-69.2967,69.2962
13,9.6868,0.9918,-90.5404,37.5026
14,9.7318,0.9915,-98,-0.0004
15,9.6596,0.9916,-90.5401,-37.5034
16,9.7479,0.9915,-69.2962,-69.2967
17,9.7423,0.9915,-37.5026,-90.5404
18,9.9361,0.9901,0.0004,-98
19,9.7253,0.9912,37.5034,-90.5401
20,9.7477,0.9912,69.2968,-69.2962
21,9.6447,0.9914,90.5404,-37.5026
22,9.6706,0.9917,98,0.0004
23,9.6845,0.9914,90.5401,37.5034
24,9.637,0.9917,69.2961,69.2968
25,10.1577,0.9897,37.5026,90.5404
26,9.8246,0.9916,-0.0006,147
27,10.0003,0.992,-38.047,141.991
28,9.8813,0.9919,-73.5004,127.3055
29,9.7823,0.9919,-103.945,103.9443
30,9.848,0.9918,-127.306,73.4996
31,9.8386,0.9917,-141.9913,38.0458
32,9.9224,0.9916,-147,-0.0006
33,9.8996,0.9916,-141.991,-38.047
34,9.9591,0.9912,-127.3054,-73.5004
35,9.9472,0.9915,-103.9443,-103.9452
36,10.0027,0.9913,-73.4994,-127.306
37,10.324,0.9911,-38.0458,-141.9913
38,10.4517,0.9911,0.0006,-147
39,10.4275,0.9911,38.047,-141.991
40,10.0414,0.9912,73.5006,-127.3054
41,9.963,0.9913,103.9452,-103.9443
42,9.7923,0.9915,127.3061,-73.4994
43,9.7735,0.9915,141.9913,-38.0458
44,9.7953,0.9915,147,0.0006
45,9.8365,0.9915,141.991,38.047
46,9.8962,0.9917,127.3054,73.5006
47,9.8036,0.9916,103.9443,103.9452
48,9.8778,0.9918,73.4994,127.3061
49,9.8437,0.9912,38.0458,141.9913
,,,,
WAFER ID,Slot13,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,13,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.789,0.9914,,
MIN,9.5145,0.9895,,
MAX,10.4396,0.992,,
% STDDEV,2.0798,0.0429,,
STDDEV,0.2036,0.0004,,
3 % STDDEV,6.2395,0.1288,,
3 STDDEV,0.6108,0.0013,,
RANGE,0.925,0.0024,,
Site #,Value,Value, X , Y 
1,9.5145,0.9917,0,0
2,9.6,0.9914,-0.0001,49
3,9.6351,0.9916,-34.6483,34.648
4,9.6536,0.9915,-49,-0.0001
5,9.7041,0.9913,-34.648,-34.6483
6,9.686,0.9918,0.0001,-49
7,9.6381,0.9913,34.6483,-34.648
8,9.5483,0.9913,49,0.0001
9,9.5818,0.9913,34.648,34.6483
10,9.7485,0.9911,-0.0003,98
11,9.6583,0.9919,-37.5034,90.5401
12,9.598,0.9918,-69.2967,69.2962
13,9.6787,0.9916,-90.5404,37.5026
14,9.6899,0.9914,-98,-0.0004
15,9.6379,0.9916,-90.5401,-37.5034
16,9.741,0.9913,-69.2962,-69.2967
17,9.7542,0.9915,-37.5026,-90.5404
18,9.9129,0.9898,0.0004,-98
19,9.6942,0.991,37.5034,-90.5401
20,9.6873,0.9912,69.2968,-69.2962
21,9.6275,0.9913,90.5404,-37.5026
22,9.6121,0.9916,98,0.0004
23,9.629,0.9914,90.5401,37.5034
24,9.5408,0.9916,69.2961,69.2968
25,10.096,0.9895,37.5026,90.5404
26,9.7464,0.9915,-0.0006,147
27,9.938,0.992,-38.047,141.991
28,9.8478,0.9918,-73.5004,127.3055
29,9.7562,0.9918,-103.945,103.9443
30,9.8394,0.9917,-127.306,73.4996
31,9.8282,0.9916,-141.9913,38.0458
32,9.8965,0.9915,-147,-0.0006
33,9.8915,0.9914,-141.991,-38.047
34,9.9271,0.991,-127.3054,-73.5004
35,9.9515,0.9914,-103.9443,-103.9452
36,10.0146,0.9912,-73.4994,-127.306
37,10.302,0.9912,-38.0458,-141.9913
38,10.4396,0.991,0.0006,-147
39,10.3807,0.9911,38.047,-141.991
40,10.088,0.991,73.5006,-127.3054
41,9.9284,0.9912,103.9452,-103.9443
42,9.7262,0.9916,127.3061,-73.4994
43,9.7469,0.9915,141.9913,-38.0458
44,9.7767,0.9914,147,0.0006
45,9.7088,0.9914,141.991,38.047
46,9.7562,0.9916,127.3054,73.5006
47,9.7099,0.9915,103.9443,103.9452
48,9.8269,0.9916,73.4994,127.3061
49,9.7675,0.9911,38.0458,141.9913
,,,,
WAFER ID,Slot14,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,14,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.7935,0.9914,,
MIN,9.5022,0.9894,,
MAX,10.4225,0.9919,,
% STDDEV,2.0471,0.0438,,
STDDEV,0.2005,0.0004,,
3 % STDDEV,6.1412,0.1314,,
3 STDDEV,0.6014,0.0013,,
RANGE,0.9202,0.0025,,
Site #,Value,Value, X , Y 
1,9.5022,0.9917,0,0
2,9.6028,0.9914,-0.0001,49
3,9.6175,0.9917,-34.6483,34.648
4,9.6729,0.9915,-49,-0.0001
5,9.7168,0.9913,-34.648,-34.6483
6,9.659,0.9918,0.0001,-49
7,9.6497,0.9912,34.6483,-34.648
8,9.571,0.9913,49,0.0001
9,9.5862,0.9914,34.648,34.6483
10,9.7215,0.9911,-0.0003,98
11,9.6746,0.9918,-37.5034,90.5401
12,9.5968,0.9917,-69.2967,69.2962
13,9.6685,0.9917,-90.5404,37.5026
14,9.7122,0.9914,-98,-0.0004
15,9.6518,0.9914,-90.5401,-37.5034
16,9.7374,0.9914,-69.2962,-69.2967
17,9.7679,0.9914,-37.5026,-90.5404
18,9.9422,0.9898,0.0004,-98
19,9.7129,0.9911,37.5034,-90.5401
20,9.6665,0.9912,69.2968,-69.2962
21,9.6283,0.9913,90.5404,-37.5026
22,9.5869,0.9916,98,0.0004
23,9.6326,0.9912,90.5401,37.5034
24,9.5728,0.9915,69.2961,69.2968
25,10.133,0.9894,37.5026,90.5404
26,9.7349,0.9914,-0.0006,147
27,9.9562,0.9919,-38.047,141.991
28,9.8902,0.9918,-73.5004,127.3055
29,9.7537,0.9918,-103.945,103.9443
30,9.8449,0.9917,-127.306,73.4996
31,9.8459,0.9917,-141.9913,38.0458
32,9.8923,0.9915,-147,-0.0006
33,9.894,0.9914,-141.991,-38.047
34,9.971,0.9911,-127.3054,-73.5004
35,9.928,0.9915,-103.9443,-103.9452
36,10.0037,0.9912,-73.4994,-127.306
37,10.274,0.9911,-38.0458,-141.9913
38,10.4225,0.9909,0.0006,-147
39,10.371,0.9911,38.047,-141.991
40,10.0334,0.9911,73.5006,-127.3054
41,9.9527,0.9913,103.9452,-103.9443
42,9.7358,0.9916,127.3061,-73.4994
43,9.7511,0.9915,141.9913,-38.0458
44,9.784,0.9915,147,0.0006
45,9.7342,0.9914,141.991,38.047
46,9.789,0.9916,127.3054,73.5006
47,9.7286,0.9915,103.9443,103.9452
48,9.8224,0.9917,73.4994,127.3061
49,9.7835,0.9912,38.0458,141.9913
,,,,
WAFER ID,Slot15,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,15,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.7949,0.9914,,
MIN,9.5133,0.9895,,
MAX,10.4344,0.992,,
% STDDEV,2.0612,0.0431,,
STDDEV,0.2019,0.0004,,
3 % STDDEV,6.1837,0.1293,,
3 STDDEV,0.6057,0.0013,,
RANGE,0.9211,0.0025,,
Site #,Value,Value, X , Y 
1,9.5133,0.9916,0,0
2,9.5911,0.9914,-0.0001,49
3,9.6087,0.9917,-34.6483,34.648
4,9.6684,0.9916,-49,-0.0001
5,9.7499,0.9913,-34.648,-34.6483
6,9.6573,0.9918,0.0001,-49
7,9.641,0.9913,34.6483,-34.648
8,9.5976,0.9914,49,0.0001
9,9.5883,0.9913,34.648,34.6483
10,9.7419,0.9911,-0.0003,98
11,9.6818,0.9918,-37.5034,90.5401
12,9.5885,0.9918,-69.2967,69.2962
13,9.6767,0.9918,-90.5404,37.5026
14,9.7318,0.9914,-98,-0.0004
15,9.6565,0.9915,-90.5401,-37.5034
16,9.7,0.9914,-69.2962,-69.2967
17,9.7248,0.9915,-37.5026,-90.5404
18,9.932,0.9899,0.0004,-98
19,9.686,0.991,37.5034,-90.5401
20,9.7139,0.9912,69.2968,-69.2962
21,9.6012,0.9914,90.5404,-37.5026
22,9.6097,0.9916,98,0.0004
23,9.6076,0.9914,90.5401,37.5034
24,9.566,0.9916,69.2961,69.2968
25,10.1269,0.9895,37.5026,90.5404
26,9.7578,0.9915,-0.0006,147
27,9.9339,0.992,-38.047,141.991
28,9.8809,0.9918,-73.5004,127.3055
29,9.7837,0.9919,-103.945,103.9443
30,9.8278,0.9917,-127.306,73.4996
31,9.8437,0.9916,-141.9913,38.0458
32,9.9152,0.9915,-147,-0.0006
33,9.8755,0.9914,-141.991,-38.047
34,9.9663,0.9911,-127.3054,-73.5004
35,9.9285,0.9915,-103.9443,-103.9452
36,9.9839,0.9913,-73.4994,-127.306
37,10.3068,0.9911,-38.0458,-141.9913
38,10.4344,0.9911,0.0006,-147
39,10.3663,0.9911,38.047,-141.991
40,10.0562,0.9912,73.5006,-127.3054
41,9.9788,0.9913,103.9452,-103.9443
42,9.7458,0.9916,127.3061,-73.4994
43,9.7583,0.9915,141.9913,-38.0458
44,9.7807,0.9914,147,0.0006
45,9.7745,0.9915,141.991,38.047
46,9.7776,0.9916,127.3054,73.5006
47,9.7422,0.9915,103.9443,103.9452
48,9.7915,0.9917,73.4994,127.3061
49,9.7804,0.9912,38.0458,141.9913
,,,,
WAFER ID,Slot16,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,16,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.8108,0.9914,,
MIN,9.5108,0.9894,,
MAX,10.4972,0.992,,
% STDDEV,2.1344,0.0434,,
STDDEV,0.2094,0.0004,,
3 % STDDEV,6.4033,0.1301,,
3 STDDEV,0.6282,0.0013,,
RANGE,0.9864,0.0025,,
Site #,Value,Value, X , Y 
1,9.5108,0.9916,0,0
2,9.5985,0.9915,-0.0001,49
3,9.642,0.9917,-34.6483,34.648
4,9.6597,0.9915,-49,-0.0001
5,9.7824,0.9912,-34.648,-34.6483
6,9.667,0.9918,0.0001,-49
7,9.6532,0.9913,34.6483,-34.648
8,9.5911,0.9914,49,0.0001
9,9.5911,0.9913,34.648,34.6483
10,9.7585,0.9911,-0.0003,98
11,9.6618,0.9918,-37.5034,90.5401
12,9.6483,0.9918,-69.2967,69.2962
13,9.7062,0.9917,-90.5404,37.5026
14,9.7183,0.9915,-98,-0.0004
15,9.6648,0.9915,-90.5401,-37.5034
16,9.7462,0.9914,-69.2962,-69.2967
17,9.7079,0.9915,-37.5026,-90.5404
18,9.9206,0.9899,0.0004,-98
19,9.7263,0.9911,37.5034,-90.5401
20,9.7,0.9912,69.2968,-69.2962
21,9.6204,0.9914,90.5404,-37.5026
22,9.6335,0.9915,98,0.0004
23,9.6243,0.9914,90.5401,37.5034
24,9.5707,0.9916,69.2961,69.2968
25,10.1291,0.9894,37.5026,90.5404
26,9.763,0.9915,-0.0006,147
27,9.9291,0.992,-38.047,141.991
28,9.8946,0.9918,-73.5004,127.3055
29,9.7936,0.9918,-103.945,103.9443
30,9.9024,0.9917,-127.306,73.4996
31,9.8664,0.9916,-141.9913,38.0458
32,9.9244,0.9916,-147,-0.0006
33,9.8842,0.9915,-141.991,-38.047
34,9.965,0.9911,-127.3054,-73.5004
35,9.9744,0.9915,-103.9443,-103.9452
36,10.0614,0.9913,-73.4994,-127.306
37,10.3251,0.9911,-38.0458,-141.9913
38,10.4972,0.991,0.0006,-147
39,10.4017,0.9911,38.047,-141.991
40,10.0977,0.9911,73.5006,-127.3054
41,9.9787,0.9913,103.9452,-103.9443
42,9.7563,0.9915,127.3061,-73.4994
43,9.7515,0.9915,141.9913,-38.0458
44,9.8019,0.9914,147,0.0006
45,9.7679,0.9914,141.991,38.047
46,9.8148,0.9915,127.3054,73.5006
47,9.7643,0.9916,103.9443,103.9452
48,9.8231,0.9917,73.4994,127.3061
49,9.756,0.9912,38.0458,141.9913
,,,,
WAFER ID,Slot17,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,17,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.8255,0.9914,,
MIN,9.524,0.9895,,
MAX,10.5117,0.992,,
% STDDEV,2.2039,0.0442,,
STDDEV,0.2165,0.0004,,
3 % STDDEV,6.6118,0.1325,,
3 STDDEV,0.6496,0.0013,,
RANGE,0.9877,0.0025,,
Site #,Value,Value, X , Y 
1,9.524,0.9917,0,0
2,9.6027,0.9913,-0.0001,49
3,9.6361,0.9917,-34.6483,34.648
4,9.6934,0.9915,-49,-0.0001
5,9.745,0.9913,-34.648,-34.6483
6,9.6765,0.9918,0.0001,-49
7,9.6954,0.9912,34.6483,-34.648
8,9.5895,0.9914,49,0.0001
9,9.5949,0.9913,34.648,34.6483
10,9.7681,0.991,-0.0003,98
11,9.6521,0.9917,-37.5034,90.5401
12,9.6173,0.9918,-69.2967,69.2962
13,9.6922,0.9918,-90.5404,37.5026
14,9.732,0.9914,-98,-0.0004
15,9.6895,0.9915,-90.5401,-37.5034
16,9.7557,0.9913,-69.2962,-69.2967
17,9.7646,0.9914,-37.5026,-90.5404
18,9.9718,0.9898,0.0004,-98
19,9.738,0.9911,37.5034,-90.5401
20,9.7088,0.9912,69.2968,-69.2962
21,9.6631,0.9913,90.5404,-37.5026
22,9.6409,0.9916,98,0.0004
23,9.648,0.9913,90.5401,37.5034
24,9.5968,0.9915,69.2961,69.2968
25,10.1214,0.9895,37.5026,90.5404
26,9.7649,0.9914,-0.0006,147
27,9.9364,0.992,-38.047,141.991
28,9.898,0.9918,-73.5004,127.3055
29,9.8005,0.9918,-103.945,103.9443
30,9.8778,0.9917,-127.306,73.4996
31,9.8727,0.9916,-141.9913,38.0458
32,9.9731,0.9915,-147,-0.0006
33,9.9463,0.9915,-141.991,-38.047
34,9.9828,0.991,-127.3054,-73.5004
35,9.9838,0.9915,-103.9443,-103.9452
36,10.0665,0.9912,-73.4994,-127.306
37,10.389,0.9911,-38.0458,-141.9913
38,10.5117,0.991,0.0006,-147
39,10.4474,0.9911,38.047,-141.991
40,10.1245,0.9912,73.5006,-127.3054
41,10.0436,0.9912,103.9452,-103.9443
42,9.7889,0.9915,127.3061,-73.4994
43,9.7797,0.9915,141.9913,-38.0458
44,9.781,0.9914,147,0.0006
45,9.7866,0.9914,141.991,38.047
46,9.8057,0.9915,127.3054,73.5006
47,9.7548,0.9916,103.9443,103.9452
48,9.836,0.9917,73.4994,127.3061
49,9.7795,0.9911,38.0458,141.9913
,,,,
WAFER ID,Slot18,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,18,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.8287,0.9914,,
MIN,9.5505,0.9897,,
MAX,10.5588,0.992,,
% STDDEV,2.2329,0.0402,,
STDDEV,0.2195,0.0004,,
3 % STDDEV,6.6986,0.1205,,
3 STDDEV,0.6584,0.0012,,
RANGE,1.0082,0.0022,,
Site #,Value,Value, X , Y 
1,9.5505,0.9917,0,0
2,9.5843,0.9914,-0.0001,49
3,9.6094,0.9917,-34.6483,34.648
4,9.7087,0.9916,-49,-0.0001
5,9.7733,0.9913,-34.648,-34.6483
6,9.7272,0.9919,0.0001,-49
7,9.7165,0.9913,34.6483,-34.648
8,9.609,0.9914,49,0.0001
9,9.5971,0.9914,34.648,34.6483
10,9.7681,0.9912,-0.0003,98
11,9.7005,0.9918,-37.5034,90.5401
12,9.6234,0.9918,-69.2967,69.2962
13,9.6754,0.9918,-90.5404,37.5026
14,9.7478,0.9914,-98,-0.0004
15,9.6626,0.9916,-90.5401,-37.5034
16,9.7943,0.9914,-69.2962,-69.2967
17,9.8147,0.9915,-37.5026,-90.5404
18,9.9598,0.99,0.0004,-98
19,9.7548,0.9912,37.5034,-90.5401
20,9.7169,0.9913,69.2968,-69.2962
21,9.6352,0.9913,90.5404,-37.5026
22,9.608,0.9916,98,0.0004
23,9.621,0.9914,90.5401,37.5034
24,9.604,0.9916,69.2961,69.2968
25,10.1667,0.9897,37.5026,90.5404
26,9.7698,0.9915,-0.0006,147
27,9.9351,0.992,-38.047,141.991
28,9.9016,0.9918,-73.5004,127.3055
29,9.8038,0.9918,-103.945,103.9443
30,9.8767,0.9918,-127.306,73.4996
31,9.854,0.9917,-141.9913,38.0458
32,9.9501,0.9915,-147,-0.0006
33,9.9015,0.9915,-141.991,-38.047
34,9.9573,0.9912,-127.3054,-73.5004
35,10.0343,0.9914,-103.9443,-103.9452
36,10.0988,0.9913,-73.4994,-127.306
37,10.3911,0.9912,-38.0458,-141.9913
38,10.5588,0.991,0.0006,-147
39,10.439,0.9911,38.047,-141.991
40,10.0842,0.9912,73.5006,-127.3054
41,10.053,0.9912,103.9452,-103.9443
42,9.7648,0.9915,127.3061,-73.4994
43,9.7696,0.9914,141.9913,-38.0458
44,9.8413,0.9914,147,0.0006
45,9.7716,0.9915,141.991,38.047
46,9.7865,0.9916,127.3054,73.5006
47,9.7677,0.9916,103.9443,103.9452
48,9.8025,0.9918,73.4994,127.3061
49,9.7657,0.9912,38.0458,141.9913
,,,,
WAFER ID,Slot19,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,19,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.8234,0.9914,,
MIN,9.55,0.9894,,
MAX,10.5521,0.992,,
% STDDEV,2.2771,0.0445,,
STDDEV,0.2237,0.0004,,
3 % STDDEV,6.8313,0.1336,,
3 STDDEV,0.6711,0.0013,,
RANGE,1.0021,0.0026,,
Site #,Value,Value, X , Y 
1,9.55,0.9917,0,0
2,9.6139,0.9914,-0.0001,49
3,9.6115,0.9918,-34.6483,34.648
4,9.716,0.9915,-49,-0.0001
5,9.7146,0.9913,-34.648,-34.6483
6,9.7222,0.9919,0.0001,-49
7,9.6525,0.9913,34.6483,-34.648
8,9.5782,0.9914,49,0.0001
9,9.5691,0.9914,34.648,34.6483
10,9.737,0.9912,-0.0003,98
11,9.6792,0.9918,-37.5034,90.5401
12,9.6371,0.9918,-69.2967,69.2962
13,9.6708,0.9918,-90.5404,37.5026
14,9.699,0.9916,-98,-0.0004
15,9.6503,0.9916,-90.5401,-37.5034
16,9.7632,0.9915,-69.2962,-69.2967
17,9.7833,0.9915,-37.5026,-90.5404
18,9.9987,0.9899,0.0004,-98
19,9.7776,0.9912,37.5034,-90.5401
20,9.7551,0.9913,69.2968,-69.2962
21,9.6605,0.9914,90.5404,-37.5026
22,9.6218,0.9916,98,0.0004
23,9.61,0.9914,90.5401,37.5034
24,9.5758,0.9916,69.2961,69.2968
25,10.08,0.9894,37.5026,90.5404
26,9.7537,0.9915,-0.0006,147
27,9.9548,0.992,-38.047,141.991
28,9.8914,0.9919,-73.5004,127.3055
29,9.8083,0.9918,-103.945,103.9443
30,9.8549,0.9918,-127.306,73.4996
31,9.8816,0.9916,-141.9913,38.0458
32,9.9349,0.9916,-147,-0.0006
33,9.9358,0.9915,-141.991,-38.047
34,10.0072,0.9912,-127.3054,-73.5004
35,10.0094,0.9915,-103.9443,-103.9452
36,10.109,0.9912,-73.4994,-127.306
37,10.3979,0.9912,-38.0458,-141.9913
38,10.5521,0.9911,0.0006,-147
39,10.4597,0.9912,38.047,-141.991
40,10.1398,0.9911,73.5006,-127.3054
41,10.0204,0.9914,103.9452,-103.9443
42,9.7839,0.9915,127.3061,-73.4994
43,9.7702,0.9915,141.9913,-38.0458
44,9.7989,0.9914,147,0.0006
45,9.7746,0.9914,141.991,38.047
46,9.7977,0.9916,127.3054,73.5006
47,9.7491,0.9916,103.9443,103.9452
48,9.8177,0.9918,73.4994,127.3061
49,9.7162,0.9913,38.0458,141.9913
,,,,
WAFER ID,Slot20,,,
LOT ID,Native oxide,,,
Cassette,Right,,,
SLOT,20,,,
STATUS,,,,
DATA TYPE,SE,,,
RECIPE,Native oxide on Si measurement,,,
RCP CNT,1,,,
MEAS SET,Measurement Results,,,
MATERIAL,"Thermal SiO2, Woollam",,,
SITE,1,,,
RESULT TYPE,1st Thickness,GOF ,,
MEAN,9.8444,0.9914,,
MIN,9.5714,0.99,,
MAX,10.5799,0.992,,
% STDDEV,2.3304,0.0387,,
STDDEV,0.2294,0.0004,,
3 % STDDEV,6.9913,0.116,,
3 STDDEV,0.6883,0.0011,,
RANGE,1.0085,0.002,,
Site #,Value,Value, X , Y 
1,9.5714,0.9917,0,0
2,9.5917,0.9914,-0.0001,49
3,9.6149,0.9918,-34.6483,34.648
4,9.6958,0.9916,-49,-0.0001
5,9.7503,0.9914,-34.648,-34.6483
6,9.7622,0.9919,0.0001,-49
7,9.7041,0.9913,34.6483,-34.648
8,9.5855,0.9914,49,0.0001
9,9.618,0.9913,34.648,34.6483
10,9.7774,0.9912,-0.0003,98
11,9.6745,0.9919,-37.5034,90.5401
12,9.645,0.9918,-69.2967,69.2962
13,9.6676,0.9918,-90.5404,37.5026
14,9.741,0.9914,-98,-0.0004
15,9.6872,0.9915,-90.5401,-37.5034
16,9.8093,0.9914,-69.2962,-69.2967
17,9.8169,0.9915,-37.5026,-90.5404
18,9.9872,0.99,0.0004,-98
19,9.767,0.9912,37.5034,-90.5401
20,9.7568,0.9913,69.2968,-69.2962
21,9.6429,0.9914,90.5404,-37.5026
22,9.6293,0.9916,98,0.0004
23,9.6489,0.9914,90.5401,37.5034
24,9.5991,0.9916,69.2961,69.2968
25,10.1357,0.99,37.5026,90.5404
26,9.7705,0.9916,-0.0006,147
27,9.9241,0.992,-38.047,141.991
28,9.9235,0.9919,-73.5004,127.3055
29,9.8571,0.9919,-103.945,103.9443
30,9.882,0.9917,-127.306,73.4996
31,9.8858,0.9917,-141.9913,38.0458
32,9.9562,0.9915,-147,-0.0006
33,9.9348,0.9914,-141.991,-38.047
34,10.0113,0.9911,-127.3054,-73.5004
35,10.0496,0.9915,-103.9443,-103.9452
